cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
Barclays,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,156.43,10.49
Barclays,201806,Año en Curso,,            Por Títulos para Negociar,214.76,14.34
Barclays,201805,Año en Curso,,            Por Títulos para Negociar,200.43,44.00
Barclays,201804,Año en Curso,,            Por Títulos para Negociar,156.43,10.49
Barclays,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Barclays,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Barclays,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Barclays,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Barclays,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Barclays,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Barclays,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,140.43,24.79
Barclays,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,115.64,25.35
Barclays,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,90.29,45.64
Barclays,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Barclays,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Barclays,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Barclays,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0.00,0.00
Barclays,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0.00,0.00
Barclays,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0.00,0.00
Barclays,201806,Año en Curso,,            Créditos Comerciales,0.00,0.00
Barclays,201805,Año en Curso,,            Créditos Comerciales,0.00,0.00
Barclays,201804,Año en Curso,,            Créditos Comerciales,0.00,0.00
Barclays,201806,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Barclays,201805,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Barclays,201804,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
BBVA Bancomer,201806,Año en Curso,,    Ingresos por intereses,"91,144.83","15,901.19"
BBVA Bancomer,201805,Año en Curso,,    Ingresos por intereses,"75,243.64","15,660.87"
BBVA Bancomer,201804,Año en Curso,,    Ingresos por intereses,"59,582.77","15,043.49"
BBVA Bancomer,201806,Año en Curso,,        Intereses de disponibilidades,"2,376.41",393.97
BBVA Bancomer,201805,Año en Curso,,        Intereses de disponibilidades,"1,982.44",447.98
BBVA Bancomer,201804,Año en Curso,,        Intereses de disponibilidades,"1,534.45",394.34
BBVA Bancomer,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,256.57,45.63
BBVA Bancomer,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,210.93,47.65
BBVA Bancomer,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,163.29,36.19
BBVA Bancomer,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"17,840.73","3,352.23"
BBVA Bancomer,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"14,488.50","3,052.40"
BBVA Bancomer,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"11,436.10","2,856.41"
BBVA Bancomer,201806,Año en Curso,,            Por Títulos para Negociar,"15,772.88","3,028.14"
BBVA Bancomer,201805,Año en Curso,,            Por Títulos para Negociar,"12,744.74","2,728.48"
BBVA Bancomer,201804,Año en Curso,,            Por Títulos para Negociar,"10,016.26","2,496.78"
BBVA Bancomer,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,"1,508.21",221.01
BBVA Bancomer,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,"1,287.20",228.39
BBVA Bancomer,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,"1,058.81",266.67
BBVA Bancomer,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,559.63,103.08
BBVA Bancomer,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,456.55,95.53
BBVA Bancomer,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,361.03,92.96
BBVA Bancomer,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,774.86,138.22
BBVA Bancomer,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,636.63,86.45
BBVA Bancomer,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,550.19,129.65
BBVA Bancomer,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,257.68,72.61
BBVA Bancomer,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,185.07,44.26
BBVA Bancomer,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,140.82,46.93
BBVA Bancomer,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"67,520.93","11,533.92"
BBVA Bancomer,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"55,987.01","11,633.39"
BBVA Bancomer,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"44,353.62","11,238.40"
BBVA Bancomer,201806,Año en Curso,,            Créditos Comerciales,"26,697.54","4,671.14"
BBVA Bancomer,201805,Año en Curso,,            Créditos Comerciales,"22,026.40","4,756.36"
BBVA Bancomer,201804,Año en Curso,,            Créditos Comerciales,"17,270.04","4,465.65"
BBVA Bancomer,201806,Año en Curso,,                Actividad empresarial o comercial,"20,667.72","3,681.67"
BBVA Bancomer,201805,Año en Curso,,                Actividad empresarial o comercial,"16,986.05","3,670.71"
BBVA Bancomer,201804,Año en Curso,,                Actividad empresarial o comercial,"13,315.34","3,443.38"
BTMU Mexico,201806,Año en Curso,,    Ingresos por intereses,899.29,160.12
BTMU Mexico,201805,Año en Curso,,    Ingresos por intereses,739.16,166.60
BTMU Mexico,201804,Año en Curso,,    Ingresos por intereses,572.57,149.40
BTMU Mexico,201806,Año en Curso,,        Intereses de disponibilidades,57.65,10.93
BTMU Mexico,201805,Año en Curso,,        Intereses de disponibilidades,46.72,6.58
BTMU Mexico,201804,Año en Curso,,        Intereses de disponibilidades,40.14,8.35
BTMU Mexico,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
BTMU Mexico,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
BTMU Mexico,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
BTMU Mexico,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,346.00,52.29
BTMU Mexico,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,293.70,66.21
BTMU Mexico,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,227.49,64.27
BTMU Mexico,201806,Año en Curso,,            Por Títulos para Negociar,346.00,52.29
BTMU Mexico,201805,Año en Curso,,            Por Títulos para Negociar,293.70,66.21
BTMU Mexico,201804,Año en Curso,,            Por Títulos para Negociar,227.49,64.27
BTMU Mexico,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
BTMU Mexico,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
BTMU Mexico,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
BTMU Mexico,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
BTMU Mexico,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
BTMU Mexico,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
BTMU Mexico,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,159.54,37.17
BTMU Mexico,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,122.37,35.19
BTMU Mexico,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,87.18,23.56
BTMU Mexico,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
BTMU Mexico,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
BTMU Mexico,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
BTMU Mexico,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,334.08,59.31
BTMU Mexico,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,274.76,58.23
BTMU Mexico,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,216.53,52.82
BTMU Mexico,201806,Año en Curso,,            Créditos Comerciales,334.08,59.31
BTMU Mexico,201805,Año en Curso,,            Créditos Comerciales,274.76,58.23
BTMU Mexico,201804,Año en Curso,,            Créditos Comerciales,216.53,52.82
BTMU Mexico,201806,Año en Curso,,                Actividad empresarial o comercial,272.80,48.08
BTMU Mexico,201805,Año en Curso,,                Actividad empresarial o comercial,224.72,49.21
BTMU Mexico,201804,Año en Curso,,                Actividad empresarial o comercial,175.51,44.39
CI Banco Consolidado,201806,Año en Curso,,    Ingresos por intereses,"1,350.64",244.90
CI Banco Consolidado,201805,Año en Curso,,    Ingresos por intereses,"1,105.74",241.28
CI Banco Consolidado,201804,Año en Curso,,    Ingresos por intereses,864.45,244.68
CI Banco Consolidado,201806,Año en Curso,,        Intereses de disponibilidades,101.65,13.38
CI Banco Consolidado,201805,Año en Curso,,        Intereses de disponibilidades,88.27,23.24
CI Banco Consolidado,201804,Año en Curso,,        Intereses de disponibilidades,65.04,13.44
CI Banco Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
CI Banco Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
CI Banco Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
CI Banco Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,314.31,52.18
CI Banco Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,262.13,50.18
CI Banco Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,211.95,59.58
CI Banco Consolidado,201806,Año en Curso,,            Por Títulos para Negociar,270.56,45.79
CI Banco Consolidado,201805,Año en Curso,,            Por Títulos para Negociar,224.77,42.84
CI Banco Consolidado,201804,Año en Curso,,            Por Títulos para Negociar,181.93,52.05
CI Banco Consolidado,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
CI Banco Consolidado,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
CI Banco Consolidado,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
CI Banco Consolidado,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,43.75,6.39
CI Banco Consolidado,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,37.36,7.34
CI Banco Consolidado,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,30.01,7.54
CI Banco Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,291.32,58.22
CI Banco Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,233.09,53.51
CI Banco Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,179.59,65.60
CI Banco Consolidado,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
CI Banco Consolidado,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
CI Banco Consolidado,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
CI Banco Consolidado,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,597.61,105.79
CI Banco Consolidado,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,491.82,104.05
CI Banco Consolidado,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,387.76,100.06
CI Banco Consolidado,201806,Año en Curso,,            Créditos Comerciales,188.67,34.71
CI Banco Consolidado,201805,Año en Curso,,            Créditos Comerciales,153.97,32.90
CI Banco Consolidado,201804,Año en Curso,,            Créditos Comerciales,121.06,31.53
CI Banco Consolidado,201806,Año en Curso,,                Actividad empresarial o comercial,162.93,30.74
CI Banco Consolidado,201805,Año en Curso,,                Actividad empresarial o comercial,132.19,28.41
CI Banco Consolidado,201804,Año en Curso,,                Actividad empresarial o comercial,103.78,27.02
CIBanco,201806,Año en Curso,,    Ingresos por intereses,"1,325.81",231.81
CIBanco,201805,Año en Curso,,    Ingresos por intereses,"1,094.00",238.88
CIBanco,201804,Año en Curso,,    Ingresos por intereses,855.12,242.44
CIBanco,201806,Año en Curso,,        Intereses de disponibilidades,101.65,13.38
CIBanco,201805,Año en Curso,,        Intereses de disponibilidades,88.27,23.24
CIBanco,201804,Año en Curso,,        Intereses de disponibilidades,65.03,13.44
CIBanco,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
CIBanco,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
CIBanco,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
CIBanco,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,314.31,52.18
CIBanco,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,262.13,50.18
CIBanco,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,211.95,59.58
CIBanco,201806,Año en Curso,,            Por Títulos para Negociar,270.56,45.79
CIBanco,201805,Año en Curso,,            Por Títulos para Negociar,224.77,42.84
CIBanco,201804,Año en Curso,,            Por Títulos para Negociar,181.93,52.05
CIBanco,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
CIBanco,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
CIBanco,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
CIBanco,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,43.75,6.39
CIBanco,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,37.36,7.34
CIBanco,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,30.01,7.54
CIBanco,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,291.32,58.22
CIBanco,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,233.09,53.51
CIBanco,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,179.59,65.60
CIBanco,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
CIBanco,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
CIBanco,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
CIBanco,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,583.57,103.42
CIBanco,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,480.14,101.65
CIBanco,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,378.49,97.82
CIBanco,201806,Año en Curso,,            Créditos Comerciales,211.90,38.55
CIBanco,201805,Año en Curso,,            Créditos Comerciales,173.35,37.01
CIBanco,201804,Año en Curso,,            Créditos Comerciales,136.34,35.05
CIBanco,201806,Año en Curso,,                Actividad empresarial o comercial,162.93,30.74
CIBanco,201805,Año en Curso,,                Actividad empresarial o comercial,132.19,28.41
CIBanco,201804,Año en Curso,,                Actividad empresarial o comercial,103.78,27.02
Compartamos,201806,Año en Curso,,    Ingresos por intereses,"8,144.12","1,364.36"
Compartamos,201805,Año en Curso,,    Ingresos por intereses,"6,779.76","1,377.42"
Compartamos,201804,Año en Curso,,    Ingresos por intereses,"5,402.34","1,335.95"
Compartamos,201806,Año en Curso,,        Intereses de disponibilidades,47.98,17.14
Compartamos,201805,Año en Curso,,        Intereses de disponibilidades,30.84,5.68
Compartamos,201804,Año en Curso,,        Intereses de disponibilidades,25.16,6.31
Compartamos,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Compartamos,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Compartamos,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Compartamos,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.08,0.08
Compartamos,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
Compartamos,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
Compartamos,201806,Año en Curso,,            Por Títulos para Negociar,0.00,0.00
Compartamos,201805,Año en Curso,,            Por Títulos para Negociar,0.00,0.00
Compartamos,201804,Año en Curso,,            Por Títulos para Negociar,0.00,0.00
Compartamos,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.08,0.08
Compartamos,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Compartamos,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Compartamos,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Compartamos,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Compartamos,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Compartamos,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.00,0.00
Compartamos,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.00,0.00
Compartamos,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.00,0.00
Compartamos,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Compartamos,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Compartamos,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Compartamos,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"8,094.46","1,346.90"
Compartamos,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"6,747.56","1,371.54"
Compartamos,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"5,376.03","1,329.55"
Compartamos,201806,Año en Curso,,            Créditos Comerciales,4.42,4.42
Compartamos,201805,Año en Curso,,            Créditos Comerciales,0.00,0.00
Compartamos,201804,Año en Curso,,            Créditos Comerciales,0.00,0.00
Compartamos,201806,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Compartamos,201805,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Compartamos,201804,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Consubanco,201806,Año en Curso,,    Ingresos por intereses,"1,314.29",223.66
Consubanco,201805,Año en Curso,,    Ingresos por intereses,"1,090.63",222.44
Consubanco,201804,Año en Curso,,    Ingresos por intereses,868.19,219.72
Consubanco,201806,Año en Curso,,        Intereses de disponibilidades,26.73,4.43
Consubanco,201805,Año en Curso,,        Intereses de disponibilidades,22.30,4.06
Consubanco,201804,Año en Curso,,        Intereses de disponibilidades,18.24,7.29
Consubanco,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Consubanco,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Consubanco,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Consubanco,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.92,0.80
Consubanco,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.12,0.12
Consubanco,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
Consubanco,201806,Año en Curso,,            Por Títulos para Negociar,0.92,0.80
Consubanco,201805,Año en Curso,,            Por Títulos para Negociar,0.12,0.12
Consubanco,201804,Año en Curso,,            Por Títulos para Negociar,0.00,0.00
Consubanco,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Consubanco,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Consubanco,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Consubanco,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Consubanco,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Consubanco,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Consubanco,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,65.18,11.46
Consubanco,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,53.72,10.77
Consubanco,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,42.95,8.38
Consubanco,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Consubanco,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Consubanco,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Consubanco,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"1,221.45",206.97
Consubanco,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"1,014.48",207.49
Consubanco,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,807.00,204.04
Consubanco,201806,Año en Curso,,            Créditos Comerciales,15.12,2.52
Consubanco,201805,Año en Curso,,            Créditos Comerciales,12.60,2.60
Consubanco,201804,Año en Curso,,            Créditos Comerciales,10.00,2.51
Consubanco,201806,Año en Curso,,                Actividad empresarial o comercial,15.12,2.52
Consubanco,201805,Año en Curso,,                Actividad empresarial o comercial,12.60,2.60
Consubanco,201804,Año en Curso,,                Actividad empresarial o comercial,10.00,2.51
Credit Suisse,201806,Año en Curso,,    Ingresos por intereses,469.38,87.34
Credit Suisse,201805,Año en Curso,,    Ingresos por intereses,382.05,67.86
Credit Suisse,201804,Año en Curso,,    Ingresos por intereses,314.19,73.51
Credit Suisse,201806,Año en Curso,,        Intereses de disponibilidades,8.69,0.60
Credit Suisse,201805,Año en Curso,,        Intereses de disponibilidades,8.09,1.36
Credit Suisse,201804,Año en Curso,,        Intereses de disponibilidades,6.74,0.90
Credit Suisse,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Credit Suisse,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Credit Suisse,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Credit Suisse,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,135.92,25.44
Credit Suisse,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,110.48,18.15
Credit Suisse,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,92.33,27.29
Credit Suisse,201806,Año en Curso,,            Por Títulos para Negociar,135.92,25.44
Credit Suisse,201805,Año en Curso,,            Por Títulos para Negociar,110.48,18.15
Credit Suisse,201804,Año en Curso,,            Por Títulos para Negociar,92.33,27.29
Credit Suisse,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Credit Suisse,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Credit Suisse,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Credit Suisse,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Credit Suisse,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Credit Suisse,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Credit Suisse,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,291.09,54.29
Credit Suisse,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,236.80,41.81
Credit Suisse,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,194.99,39.83
Credit Suisse,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Credit Suisse,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Credit Suisse,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Credit Suisse,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,33.68,7.00
Credit Suisse,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,26.68,6.55
Credit Suisse,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,20.13,5.49
Credit Suisse,201806,Año en Curso,,            Créditos Comerciales,0.00,0.00
Credit Suisse,201805,Año en Curso,,            Créditos Comerciales,0.00,0.00
Credit Suisse,201804,Año en Curso,,            Créditos Comerciales,0.00,0.00
Credit Suisse,201806,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Credit Suisse,201805,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Credit Suisse,201804,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Deutsche Bank,201806,Año en Curso,,    Ingresos por intereses,86.05,15.46
Deutsche Bank,201805,Año en Curso,,    Ingresos por intereses,70.59,12.43
Deutsche Bank,201804,Año en Curso,,    Ingresos por intereses,58.16,12.72
Deutsche Bank,201806,Año en Curso,,        Intereses de disponibilidades,0.00,0.00
Deutsche Bank,201805,Año en Curso,,        Intereses de disponibilidades,0.00,0.00
Deutsche Bank,201804,Año en Curso,,        Intereses de disponibilidades,0.00,0.00
Deutsche Bank,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Deutsche Bank,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Deutsche Bank,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Deutsche Bank,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,81.51,12.22
Deutsche Bank,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,69.29,13.65
Deutsche Bank,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,55.64,13.35
Deutsche Bank,201806,Año en Curso,,            Por Títulos para Negociar,81.51,12.22
Deutsche Bank,201805,Año en Curso,,            Por Títulos para Negociar,69.29,13.65
Deutsche Bank,201804,Año en Curso,,            Por Títulos para Negociar,55.64,13.35
Deutsche Bank,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Deutsche Bank,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Deutsche Bank,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Deutsche Bank,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Deutsche Bank,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Deutsche Bank,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Deutsche Bank,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.66,0.11
Deutsche Bank,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.55,0.08
Deutsche Bank,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0.47,0.01
Deutsche Bank,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Deutsche Bank,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Deutsche Bank,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Deutsche Bank,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0.00,0.00
