cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
,        Intereses de Cartera de Crédito Vigente,J.P. Morgan,201804,Año en Curso,160.71,43.43
,        Intereses de Cartera de Crédito Vigente,Mizuho Bank,201806,Año en Curso,74.89,14.85
,        Intereses de Cartera de Crédito Vigente,Mizuho Bank,201805,Año en Curso,60.04,14.28
,        Intereses de Cartera de Crédito Vigente,Mizuho Bank,201804,Año en Curso,45.76,13.3
,        Intereses de Cartera de Crédito Vigente,Monex,201806,Año en Curso,844.95,144.6
,        Intereses de Cartera de Crédito Vigente,Monex,201805,Año en Curso,700.35,145.41
,        Intereses de Cartera de Crédito Vigente,Monex,201804,Año en Curso,554.94,137.56
,        Intereses de Cartera de Crédito Vigente,Multiva,201806,Año en Curso,"3,508.18",610.88
,        Intereses de Cartera de Crédito Vigente,Multiva,201805,Año en Curso,"2,897.30",639.9
,        Intereses de Cartera de Crédito Vigente,Multiva,201804,Año en Curso,"2,257.40",592.34
,        Intereses de Cartera de Crédito Vigente,Pagatodo,201806,Año en Curso,0,0
,        Intereses de Cartera de Crédito Vigente,Pagatodo,201805,Año en Curso,0,0
,        Intereses de Cartera de Crédito Vigente,Pagatodo,201804,Año en Curso,0,0
,        Intereses de Cartera de Crédito Vigente,Sabadell,201806,Año en Curso,827.88,158.94
,        Intereses de Cartera de Crédito Vigente,Sabadell,201805,Año en Curso,668.94,151.7
,        Intereses de Cartera de Crédito Vigente,Sabadell,201804,Año en Curso,517.23,138.45
,        Intereses de Cartera de Crédito Vigente,Santander,201806,Año en Curso,"30,141.76","5,038.28"
,        Intereses de Cartera de Crédito Vigente,Santander,201805,Año en Curso,"25,103.48","5,165.65"
,        Intereses de Cartera de Crédito Vigente,Santander,201804,Año en Curso,"19,937.84","5,050.15"
,        Intereses de Cartera de Crédito Vigente,Scotiabank,201806,Año en Curso,"15,619.96","2,720.07"
,        Intereses de Cartera de Crédito Vigente,Scotiabank,201805,Año en Curso,"12,899.89","2,766.69"
,        Intereses de Cartera de Crédito Vigente,Scotiabank,201804,Año en Curso,"10,133.21","2,620.94"
,        Intereses de Cartera de Crédito Vigente,Sistema  Consolidado,201806,Año en Curso,"307,599.57","52,276.14"
,        Intereses de Cartera de Crédito Vigente,Sistema  Consolidado,201805,Año en Curso,"255,323.43","53,147.10"
,        Intereses de Cartera de Crédito Vigente,Sistema  Consolidado,201804,Año en Curso,"202,176.33","51,297.31"
,        Intereses de Cartera de Crédito Vigente,The Bank of New York Mellon,201806,Año en Curso,,
,        Intereses de Cartera de Crédito Vigente,The Bank of New York Mellon,201805,Año en Curso,,
,        Intereses de Cartera de Crédito Vigente,The Bank of New York Mellon,201804,Año en Curso,,
,        Intereses de Cartera de Crédito Vigente,UBS,201806,Año en Curso,0,0
,        Intereses de Cartera de Crédito Vigente,UBS,201805,Año en Curso,,
,        Intereses de Cartera de Crédito Vigente,UBS,201804,Año en Curso,,
,        Intereses de Cartera de Crédito Vigente,Ve por Más,201806,Año en Curso,"2,007.88",341.56
,        Intereses de Cartera de Crédito Vigente,Ve por Más,201805,Año en Curso,"1,666.31",343.61
,        Intereses de Cartera de Crédito Vigente,Ve por Más,201804,Año en Curso,"1,322.70",337.09
,        Intereses de Cartera de Crédito Vigente,Volkswagen Bank,201806,Año en Curso,308.18,51.07
,        Intereses de Cartera de Crédito Vigente,Volkswagen Bank,201805,Año en Curso,257.11,51.16
,        Intereses de Cartera de Crédito Vigente,Volkswagen Bank,201804,Año en Curso,205.95,51.81
,            Créditos Comerciales,ABC Capital,201806,Año en Curso,354.17,61.57
,            Créditos Comerciales,ABC Capital,201805,Año en Curso,292.6,62.09
,            Créditos Comerciales,ABC Capital,201804,Año en Curso,230.51,58.29
,            Créditos Comerciales,Accendo Banco,201806,Año en Curso,112.18,22.51
,            Créditos Comerciales,Accendo Banco,201805,Año en Curso,89.67,19.76
,            Créditos Comerciales,Accendo Banco,201804,Año en Curso,69.92,17.38
,            Créditos Comerciales,Actinver,201806,Año en Curso,605.19,104.97
,            Créditos Comerciales,Actinver,201805,Año en Curso,500.23,103.62
,            Créditos Comerciales,Actinver,201804,Año en Curso,396.6,97.7
,            Créditos Comerciales,Afirme,201806,Año en Curso,"1,200.59",208.32
,            Créditos Comerciales,Afirme,201805,Año en Curso,992.27,211.16
,            Créditos Comerciales,Afirme,201804,Año en Curso,781.11,199.63
,            Créditos Comerciales,American Express,201806,Año en Curso,0.11,0
,            Créditos Comerciales,American Express,201805,Año en Curso,0.11,0
,            Créditos Comerciales,American Express,201804,Año en Curso,0.11,0
,            Créditos Comerciales,Autofin,201806,Año en Curso,144.14,16.19
,            Créditos Comerciales,Autofin,201805,Año en Curso,127.96,27.86
,            Créditos Comerciales,Autofin,201804,Año en Curso,100.1,26.56
,            Créditos Comerciales,Banamex,201806,Año en Curso,"17,771.66","3,086.07"
,            Créditos Comerciales,Banamex,201805,Año en Curso,"14,685.59","3,136.71"
,            Créditos Comerciales,Banamex,201804,Año en Curso,"11,548.87","2,973.40"
,            Créditos Comerciales,Banamex Consolidado,201806,Año en Curso,"14,845.76","2,579.45"
,            Créditos Comerciales,Banamex Consolidado,201805,Año en Curso,"12,266.31","2,621.22"
,            Créditos Comerciales,Banamex Consolidado,201804,Año en Curso,"9,645.08","2,482.58"
,            Créditos Comerciales,Banca de Inversión y Otros Servicios,201806,Año en Curso,"2,589.96",467.89
,            Créditos Comerciales,Banca de Inversión y Otros Servicios,201805,Año en Curso,"2,122.08",470.8
,            Créditos Comerciales,Banca de Inversión y Otros Servicios,201804,Año en Curso,"1,651.27",433.92
,            Créditos Comerciales,Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,"2,589.96",467.89
,            Créditos Comerciales,Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,"2,122.08",470.8
,            Créditos Comerciales,Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,"1,651.27",433.92
,            Créditos Comerciales,Banca Mifel,201806,Año en Curso,"1,460.17",259.69
,            Créditos Comerciales,Banca Mifel,201805,Año en Curso,"1,200.48",264.02
,            Créditos Comerciales,Banca Mifel,201804,Año en Curso,936.46,245.94
,            Créditos Comerciales,Banco Ahorro Famsa,201806,Año en Curso,304.77,54.39
,            Créditos Comerciales,Banco Ahorro Famsa,201805,Año en Curso,250.38,52.33
,            Créditos Comerciales,Banco Ahorro Famsa,201804,Año en Curso,198.05,49.96
,            Créditos Comerciales,Banco Azteca,201806,Año en Curso,"1,420.95",236.55
,            Créditos Comerciales,Banco Azteca,201805,Año en Curso,"1,184.40",246.53
,            Créditos Comerciales,Banco Azteca,201804,Año en Curso,937.87,229.99
,            Créditos Comerciales,Banco Base,201806,Año en Curso,343.64,62.89
,            Créditos Comerciales,Banco Base,201805,Año en Curso,280.75,60.61
,            Créditos Comerciales,Banco Base,201804,Año en Curso,220.14,57.63
,            Créditos Comerciales,Banco Bicentenario,201806,Año en Curso,,
,            Créditos Comerciales,Banco Bicentenario,201805,Año en Curso,,
,            Créditos Comerciales,Banco Bicentenario,201804,Año en Curso,,
,            Créditos Comerciales,Banco del Bajío,201806,Año en Curso,"6,870.50","1,214.97"
,            Créditos Comerciales,Banco del Bajío,201805,Año en Curso,"5,655.53","1,222.17"
,            Créditos Comerciales,Banco del Bajío,201804,Año en Curso,"4,433.36","1,136.72"
,            Créditos Comerciales,Banco Deuno,201806,Año en Curso,,
,            Créditos Comerciales,Banco Deuno,201805,Año en Curso,,
,            Créditos Comerciales,Banco Deuno,201804,Año en Curso,,
,            Créditos Comerciales,Banco Wal-Mart,201806,Año en Curso,,
,            Créditos Comerciales,Banco Wal-Mart,201805,Año en Curso,,
,            Créditos Comerciales,Banco Wal-Mart,201804,Año en Curso,,
,            Créditos Comerciales,BanCoppel,201806,Año en Curso,180.75,31.03
,            Créditos Comerciales,BanCoppel,201805,Año en Curso,149.71,32.36
,            Créditos Comerciales,BanCoppel,201804,Año en Curso,117.35,32.12
,            Créditos Comerciales,Bancos Cambiarios,201806,Año en Curso,"1,693.34",299.88
,            Créditos Comerciales,Bancos Cambiarios,201805,Año en Curso,"1,393.46",292.61
,            Créditos Comerciales,Bancos Cambiarios,201804,Año en Curso,"1,100.85",278.27
,            Créditos Comerciales,Bancos Cambiarios Consolidado,201806,Año en Curso,"1,670.11",296.04
,            Créditos Comerciales,Bancos Cambiarios Consolidado,201805,Año en Curso,"1,374.07",288.5
,            Créditos Comerciales,Bancos Cambiarios Consolidado,201804,Año en Curso,"1,085.57",274.76
,            Créditos Comerciales,Bancrea,201806,Año en Curso,541.02,97.63
,            Créditos Comerciales,Bancrea,201805,Año en Curso,443.39,97.66
,            Créditos Comerciales,Bancrea,201804,Año en Curso,345.73,91.04
,            Créditos Comerciales,Bank of America,201806,Año en Curso,267.78,60.47
,            Créditos Comerciales,Bank of America,201805,Año en Curso,207.31,59.93
,            Créditos Comerciales,Bank of America,201804,Año en Curso,147.38,51.57
,            Créditos Comerciales,Bankaool,201806,Año en Curso,0,0
,            Créditos Comerciales,Bankaool,201805,Año en Curso,0,0
,            Créditos Comerciales,Bankaool,201804,Año en Curso,0,0
,            Créditos Comerciales,Banorte,201806,Año en Curso,"17,016.27","2,866.38"
,            Créditos Comerciales,Banorte,201805,Año en Curso,"14,149.89","2,932.40"
,            Créditos Comerciales,Banorte,201804,Año en Curso,"11,217.49","2,836.82"
,            Créditos Comerciales,Banregio,201806,Año en Curso,"4,567.15",817.66
,            Créditos Comerciales,Banregio,201805,Año en Curso,"3,749.49",781.41
,            Créditos Comerciales,Banregio,201804,Año en Curso,"2,968.08",758.49
,            Créditos Comerciales,Bansí,201806,Año en Curso,786.92,131.16
,            Créditos Comerciales,Bansí,201805,Año en Curso,655.77,138.81
,            Créditos Comerciales,Bansí,201804,Año en Curso,516.96,134.23
,            Créditos Comerciales,Barclays,201806,Año en Curso,0,0
,            Créditos Comerciales,Barclays,201805,Año en Curso,0,0
,            Créditos Comerciales,Barclays,201804,Año en Curso,0,0
,            Créditos Comerciales,BBVA Bancomer,201806,Año en Curso,"26,697.54","4,671.14"
,            Créditos Comerciales,BBVA Bancomer,201805,Año en Curso,"22,026.40","4,756.36"
,            Créditos Comerciales,BBVA Bancomer,201804,Año en Curso,"17,270.04","4,465.65"
,            Créditos Comerciales,BTMU Mexico,201806,Año en Curso,334.08,59.31
,            Créditos Comerciales,BTMU Mexico,201805,Año en Curso,274.76,58.23
,            Créditos Comerciales,BTMU Mexico,201804,Año en Curso,216.53,52.82
,            Créditos Comerciales,CI Banco Consolidado,201806,Año en Curso,188.67,34.71
,            Créditos Comerciales,CI Banco Consolidado,201805,Año en Curso,153.97,32.9
,            Créditos Comerciales,CI Banco Consolidado,201804,Año en Curso,121.06,31.53
,            Créditos Comerciales,CIBanco,201806,Año en Curso,211.9,38.55
,            Créditos Comerciales,CIBanco,201805,Año en Curso,173.35,37.01
,            Créditos Comerciales,CIBanco,201804,Año en Curso,136.34,35.05
,            Créditos Comerciales,Compartamos,201806,Año en Curso,4.42,4.42
,            Créditos Comerciales,Compartamos,201805,Año en Curso,0,0
,            Créditos Comerciales,Compartamos,201804,Año en Curso,0,0
,            Créditos Comerciales,Consubanco,201806,Año en Curso,15.12,2.52
,            Créditos Comerciales,Consubanco,201805,Año en Curso,12.6,2.6
,            Créditos Comerciales,Consubanco,201804,Año en Curso,10,2.51
,            Créditos Comerciales,Credit Suisse,201806,Año en Curso,0,0
,            Créditos Comerciales,Credit Suisse,201805,Año en Curso,0,0
,            Créditos Comerciales,Credit Suisse,201804,Año en Curso,0,0
,            Créditos Comerciales,Deutsche Bank,201806,Año en Curso,0,0
,            Créditos Comerciales,Deutsche Bank,201805,Año en Curso,0,0
,            Créditos Comerciales,Deutsche Bank,201804,Año en Curso,0,0
,            Créditos Comerciales,Dondé Banco,201806,Año en Curso,10.43,1.98
,            Créditos Comerciales,Dondé Banco,201805,Año en Curso,8.45,1.85
,            Créditos Comerciales,Dondé Banco,201804,Año en Curso,6.6,1.66
,            Créditos Comerciales,Finterra,201806,Año en Curso,195.27,32.61
,            Créditos Comerciales,Finterra,201805,Año en Curso,162.66,32.96
,            Créditos Comerciales,Finterra,201804,Año en Curso,129.7,31.71
,            Créditos Comerciales,Forjadores,201806,Año en Curso,0,0
,            Créditos Comerciales,Forjadores,201805,Año en Curso,0,0
,            Créditos Comerciales,Forjadores,201804,Año en Curso,0,0
,            Créditos Comerciales,GE Money,201806,Año en Curso,,
,            Créditos Comerciales,GE Money,201805,Año en Curso,,
,            Créditos Comerciales,GE Money,201804,Año en Curso,,
,            Créditos Comerciales,HSBC,201806,Año en Curso,"9,918.39","1,677.04"
,            Créditos Comerciales,HSBC,201805,Año en Curso,"8,241.35","1,707.10"
,            Créditos Comerciales,HSBC,201804,Año en Curso,"6,534.25","1,673.80"
,            Créditos Comerciales,ICBC,201806,Año en Curso,145.94,34.49
,            Créditos Comerciales,ICBC,201805,Año en Curso,111.46,27.05
,            Créditos Comerciales,ICBC,201804,Año en Curso,84.4,22.47
,            Créditos Comerciales,Inbursa,201806,Año en Curso,"8,205.76","1,282.01"
,            Créditos Comerciales,Inbursa,201805,Año en Curso,"6,923.75","1,479.63"
,            Créditos Comerciales,Inbursa,201804,Año en Curso,"5,444.12","1,392.80"
,            Créditos Comerciales,Inbursa Consolidado,201806,Año en Curso,"8,756.16","1,348.75"
,            Créditos Comerciales,Inbursa Consolidado,201805,Año en Curso,"7,407.41","1,554.99"
,            Créditos Comerciales,Inbursa Consolidado,201804,Año en Curso,"5,852.42","1,470.33"
,            Créditos Comerciales,ING,201806,Año en Curso,,
,            Créditos Comerciales,ING,201805,Año en Curso,,
,            Créditos Comerciales,ING,201804,Año en Curso,,
,            Créditos Comerciales,Inmobiliario Mexicano,201806,Año en Curso,279.57,50.53
,            Créditos Comerciales,Inmobiliario Mexicano,201805,Año en Curso,229.05,49.26
,            Créditos Comerciales,Inmobiliario Mexicano,201804,Año en Curso,179.79,48.98
,            Créditos Comerciales,Interacciones,201806,Año en Curso,"5,438.98",916.67
,            Créditos Comerciales,Interacciones,201805,Año en Curso,"4,522.31",869.97
,            Créditos Comerciales,Interacciones,201804,Año en Curso,"3,652.34",857.38
,            Créditos Comerciales,Intercam Banco,201806,Año en Curso,339.84,60.82
,            Créditos Comerciales,Intercam Banco,201805,Año en Curso,279.02,58.25
,            Créditos Comerciales,Intercam Banco,201804,Año en Curso,220.77,55.47
,            Créditos Comerciales,Invex,201806,Año en Curso,853.88,143.41
,            Créditos Comerciales,Invex,201805,Año en Curso,710.47,148.41
,            Créditos Comerciales,Invex,201804,Año en Curso,562.06,139.29
,            Créditos Comerciales,Ixe,201806,Año en Curso,,
,            Créditos Comerciales,Ixe,201805,Año en Curso,,
,            Créditos Comerciales,Ixe,201804,Año en Curso,,
,            Créditos Comerciales,J.P. Morgan,201806,Año en Curso,267.71,55.69
,            Créditos Comerciales,J.P. Morgan,201805,Año en Curso,212.02,51.31
,            Créditos Comerciales,J.P. Morgan,201804,Año en Curso,160.71,43.43
,            Créditos Comerciales,Mizuho Bank,201806,Año en Curso,74.89,14.85
,            Créditos Comerciales,Mizuho Bank,201805,Año en Curso,60.04,14.28
,            Créditos Comerciales,Mizuho Bank,201804,Año en Curso,45.76,13.3
,            Créditos Comerciales,Monex,201806,Año en Curso,797.95,137.61
,            Créditos Comerciales,Monex,201805,Año en Curso,660.34,136.74
,            Créditos Comerciales,Monex,201804,Año en Curso,523.6,130.13
,            Créditos Comerciales,Multiva,201806,Año en Curso,"3,330.04",583.82
,            Créditos Comerciales,Multiva,201805,Año en Curso,"2,746.22",611.09
,            Créditos Comerciales,Multiva,201804,Año en Curso,"2,135.13",564.02
,            Créditos Comerciales,Pagatodo,201806,Año en Curso,0,0
,            Créditos Comerciales,Pagatodo,201805,Año en Curso,0,0
,            Créditos Comerciales,Pagatodo,201804,Año en Curso,0,0
,            Créditos Comerciales,Sabadell,201806,Año en Curso,827.88,158.94
,            Créditos Comerciales,Sabadell,201805,Año en Curso,668.94,151.7
,            Créditos Comerciales,Sabadell,201804,Año en Curso,517.23,138.45
,            Créditos Comerciales,Santander,201806,Año en Curso,"21,536.17","3,702.26"
,            Créditos Comerciales,Santander,201805,Año en Curso,"17,833.91","3,729.29"
,            Créditos Comerciales,Santander,201804,Año en Curso,"14,104.62","3,588.88"
,            Créditos Comerciales,Scotiabank,201806,Año en Curso,"8,141.61","1,435.90"
,            Créditos Comerciales,Scotiabank,201805,Año en Curso,"6,705.70","1,471.09"
,            Créditos Comerciales,Scotiabank,201804,Año en Curso,"5,234.61","1,369.05"
,            Créditos Comerciales,Sistema  Consolidado,201806,Año en Curso,"138,662.03","23,865.23"
,            Créditos Comerciales,Sistema  Consolidado,201805,Año en Curso,"114,796.80","24,295.86"
,            Créditos Comerciales,Sistema  Consolidado,201804,Año en Curso,"90,500.94","23,119.50"
,            Créditos Comerciales,The Bank of New York Mellon,201806,Año en Curso,,
,            Créditos Comerciales,The Bank of New York Mellon,201805,Año en Curso,,
,            Créditos Comerciales,The Bank of New York Mellon,201804,Año en Curso,,
,            Créditos Comerciales,UBS,201806,Año en Curso,0,0
,            Créditos Comerciales,UBS,201805,Año en Curso,,
,            Créditos Comerciales,UBS,201804,Año en Curso,,
,            Créditos Comerciales,Ve por Más,201806,Año en Curso,"1,645.82",278.81
,            Créditos Comerciales,Ve por Más,201805,Año en Curso,"1,367.01",275.37
,            Créditos Comerciales,Ve por Más,201804,Año en Curso,"1,091.64",276.65
,            Créditos Comerciales,Volkswagen Bank,201806,Año en Curso,0,0
,            Créditos Comerciales,Volkswagen Bank,201805,Año en Curso,0,0
,            Créditos Comerciales,Volkswagen Bank,201804,Año en Curso,0,0
,                Actividad empresarial o comercial,ABC Capital,201806,Año en Curso,275.53,46.56
,                Actividad empresarial o comercial,ABC Capital,201805,Año en Curso,228.97,47.86
,                Actividad empresarial o comercial,ABC Capital,201804,Año en Curso,181.11,45.94
,                Actividad empresarial o comercial,Accendo Banco,201806,Año en Curso,109.51,22.07
,                Actividad empresarial o comercial,Accendo Banco,201805,Año en Curso,87.44,19.3
,                Actividad empresarial o comercial,Accendo Banco,201804,Año en Curso,68.14,16.93
,                Actividad empresarial o comercial,Actinver,201806,Año en Curso,562.64,99.11
,                Actividad empresarial o comercial,Actinver,201805,Año en Curso,463.53,96.47
,                Actividad empresarial o comercial,Actinver,201804,Año en Curso,367.06,90.76
,                Actividad empresarial o comercial,Afirme,201806,Año en Curso,974.69,179.6
,                Actividad empresarial o comercial,Afirme,201805,Año en Curso,795.09,172.24
,                Actividad empresarial o comercial,Afirme,201804,Año en Curso,622.85,161.4
,                Actividad empresarial o comercial,American Express,201806,Año en Curso,0.11,0
,                Actividad empresarial o comercial,American Express,201805,Año en Curso,0.11,0
,                Actividad empresarial o comercial,American Express,201804,Año en Curso,0.11,0
,                Actividad empresarial o comercial,Autofin,201806,Año en Curso,138.29,15.04
,                Actividad empresarial o comercial,Autofin,201805,Año en Curso,123.25,26.59
,                Actividad empresarial o comercial,Autofin,201804,Año en Curso,96.66,25.35
,                Actividad empresarial o comercial,Banamex,201806,Año en Curso,"11,797.06","2,054.21"
,                Actividad empresarial o comercial,Banamex,201805,Año en Curso,"9,742.85","2,107.70"
,                Actividad empresarial o comercial,Banamex,201804,Año en Curso,"7,635.14","1,996.26"
,                Actividad empresarial o comercial,Banamex Consolidado,201806,Año en Curso,"11,797.06","2,054.21"
,                Actividad empresarial o comercial,Banamex Consolidado,201805,Año en Curso,"9,742.85","2,107.70"
,                Actividad empresarial o comercial,Banamex Consolidado,201804,Año en Curso,"7,635.14","1,996.26"
,                Actividad empresarial o comercial,Banca de Inversión y Otros Servicios,201806,Año en Curso,"2,274.07",422.85
,                Actividad empresarial o comercial,Banca de Inversión y Otros Servicios,201805,Año en Curso,"1,851.22",413.71
,                Actividad empresarial o comercial,Banca de Inversión y Otros Servicios,201804,Año en Curso,"1,437.51",380.16
,                Actividad empresarial o comercial,Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,"2,274.07",422.85
,                Actividad empresarial o comercial,Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,"1,851.22",413.71
,                Actividad empresarial o comercial,Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,"1,437.51",380.16
,                Actividad empresarial o comercial,Banca Mifel,201806,Año en Curso,"1,369.01",244.11
,                Actividad empresarial o comercial,Banca Mifel,201805,Año en Curso,"1,124.90",248.71
,                Actividad empresarial o comercial,Banca Mifel,201804,Año en Curso,876.19,230.42
,                Actividad empresarial o comercial,Banco Ahorro Famsa,201806,Año en Curso,259.23,46.97
,                Actividad empresarial o comercial,Banco Ahorro Famsa,201805,Año en Curso,212.25,44.72
,                Actividad empresarial o comercial,Banco Ahorro Famsa,201804,Año en Curso,167.53,42.28
,                Actividad empresarial o comercial,Banco Azteca,201806,Año en Curso,929.46,152.05
,                Actividad empresarial o comercial,Banco Azteca,201805,Año en Curso,777.41,159.64
,                Actividad empresarial o comercial,Banco Azteca,201804,Año en Curso,617.77,151.83
,                Actividad empresarial o comercial,Banco Base,201806,Año en Curso,332.04,60.9
,                Actividad empresarial o comercial,Banco Base,201805,Año en Curso,271.14,58.6
,                Actividad empresarial o comercial,Banco Base,201804,Año en Curso,212.54,55.92
,                Actividad empresarial o comercial,Banco Bicentenario,201806,Año en Curso,,
,                Actividad empresarial o comercial,Banco Bicentenario,201805,Año en Curso,,
,                Actividad empresarial o comercial,Banco Bicentenario,201804,Año en Curso,,
,                Actividad empresarial o comercial,Banco del Bajío,201806,Año en Curso,"6,040.28","1,061.57"
,                Actividad empresarial o comercial,Banco del Bajío,201805,Año en Curso,"4,978.71","1,077.97"
,                Actividad empresarial o comercial,Banco del Bajío,201804,Año en Curso,"3,900.74","1,001.91"
,                Actividad empresarial o comercial,Banco Deuno,201806,Año en Curso,,
,                Actividad empresarial o comercial,Banco Deuno,201805,Año en Curso,,
,                Actividad empresarial o comercial,Banco Deuno,201804,Año en Curso,,
,                Actividad empresarial o comercial,Banco Wal-Mart,201806,Año en Curso,,
,                Actividad empresarial o comercial,Banco Wal-Mart,201805,Año en Curso,,
,                Actividad empresarial o comercial,Banco Wal-Mart,201804,Año en Curso,,
,                Actividad empresarial o comercial,BanCoppel,201806,Año en Curso,164.57,28.52
,                Actividad empresarial o comercial,BanCoppel,201805,Año en Curso,136.05,29.69
,                Actividad empresarial o comercial,BanCoppel,201804,Año en Curso,106.36,29.45
,                Actividad empresarial o comercial,Bancos Cambiarios,201806,Año en Curso,"1,470.83",261.43
,                Actividad empresarial o comercial,Bancos Cambiarios,201805,Año en Curso,"1,209.40",253
,                Actividad empresarial o comercial,Bancos Cambiarios,201804,Año en Curso,956.4,241.79
,                Actividad empresarial o comercial,Bancos Cambiarios Consolidado,201806,Año en Curso,"1,470.83",261.43
,                Actividad empresarial o comercial,Bancos Cambiarios Consolidado,201805,Año en Curso,"1,209.40",253
,                Actividad empresarial o comercial,Bancos Cambiarios Consolidado,201804,Año en Curso,956.4,241.79
,                Actividad empresarial o comercial,Bancrea,201806,Año en Curso,476.76,83.99
,                Actividad empresarial o comercial,Bancrea,201805,Año en Curso,392.77,84.51
,                Actividad empresarial o comercial,Bancrea,201804,Año en Curso,308.26,79.85
,                Actividad empresarial o comercial,Bank of America,201806,Año en Curso,265.15,60.06
,                Actividad empresarial o comercial,Bank of America,201805,Año en Curso,205.1,59.46
,                Actividad empresarial o comercial,Bank of America,201804,Año en Curso,145.64,50.83
,                Actividad empresarial o comercial,Bankaool,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,Bankaool,201805,Año en Curso,0,0
,                Actividad empresarial o comercial,Bankaool,201804,Año en Curso,0,0
,                Actividad empresarial o comercial,Banorte,201806,Año en Curso,"10,497.67","1,799.84"
,                Actividad empresarial o comercial,Banorte,201805,Año en Curso,"8,697.83","1,830.89"
,                Actividad empresarial o comercial,Banorte,201804,Año en Curso,"6,866.94","1,758.04"
,                Actividad empresarial o comercial,Banregio,201806,Año en Curso,"4,175.13",743.71
,                Actividad empresarial o comercial,Banregio,201805,Año en Curso,"3,431.42",713.94
,                Actividad empresarial o comercial,Banregio,201804,Año en Curso,"2,717.48",694.15
,                Actividad empresarial o comercial,Bansí,201806,Año en Curso,552.46,95.09
,                Actividad empresarial o comercial,Bansí,201805,Año en Curso,457.37,99.23
,                Actividad empresarial o comercial,Bansí,201804,Año en Curso,358.14,95.02
,                Actividad empresarial o comercial,Barclays,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,Barclays,201805,Año en Curso,0,0
,                Actividad empresarial o comercial,Barclays,201804,Año en Curso,0,0
,                Actividad empresarial o comercial,BBVA Bancomer,201806,Año en Curso,"20,667.72","3,681.67"
,                Actividad empresarial o comercial,BBVA Bancomer,201805,Año en Curso,"16,986.05","3,670.71"
,                Actividad empresarial o comercial,BBVA Bancomer,201804,Año en Curso,"13,315.34","3,443.38"
,                Actividad empresarial o comercial,BTMU Mexico,201806,Año en Curso,272.8,48.08
,                Actividad empresarial o comercial,BTMU Mexico,201805,Año en Curso,224.72,49.21
,                Actividad empresarial o comercial,BTMU Mexico,201804,Año en Curso,175.51,44.39
,                Actividad empresarial o comercial,CI Banco Consolidado,201806,Año en Curso,162.93,30.74
,                Actividad empresarial o comercial,CI Banco Consolidado,201805,Año en Curso,132.19,28.41
,                Actividad empresarial o comercial,CI Banco Consolidado,201804,Año en Curso,103.78,27.02
,                Actividad empresarial o comercial,CIBanco,201806,Año en Curso,162.93,30.74
,                Actividad empresarial o comercial,CIBanco,201805,Año en Curso,132.19,28.41
,                Actividad empresarial o comercial,CIBanco,201804,Año en Curso,103.78,27.02
,                Actividad empresarial o comercial,Compartamos,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,Compartamos,201805,Año en Curso,0,0
,                Actividad empresarial o comercial,Compartamos,201804,Año en Curso,0,0
,                Actividad empresarial o comercial,Consubanco,201806,Año en Curso,15.12,2.52
,                Actividad empresarial o comercial,Consubanco,201805,Año en Curso,12.6,2.6
,                Actividad empresarial o comercial,Consubanco,201804,Año en Curso,10,2.51
,                Actividad empresarial o comercial,Credit Suisse,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,Credit Suisse,201805,Año en Curso,0,0
,                Actividad empresarial o comercial,Credit Suisse,201804,Año en Curso,0,0
,                Actividad empresarial o comercial,Deutsche Bank,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,Deutsche Bank,201805,Año en Curso,0,0
,                Actividad empresarial o comercial,Deutsche Bank,201804,Año en Curso,0,0
,                Actividad empresarial o comercial,Dondé Banco,201806,Año en Curso,7.58,1.5
,                Actividad empresarial o comercial,Dondé Banco,201805,Año en Curso,6.08,1.36
,                Actividad empresarial o comercial,Dondé Banco,201804,Año en Curso,4.72,1.19
,                Actividad empresarial o comercial,Finterra,201806,Año en Curso,195.27,32.61
,                Actividad empresarial o comercial,Finterra,201805,Año en Curso,162.66,32.96
,                Actividad empresarial o comercial,Finterra,201804,Año en Curso,129.7,31.71
,                Actividad empresarial o comercial,Forjadores,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,Forjadores,201805,Año en Curso,0,0
,                Actividad empresarial o comercial,Forjadores,201804,Año en Curso,0,0
,                Actividad empresarial o comercial,GE Money,201806,Año en Curso,,
,                Actividad empresarial o comercial,GE Money,201805,Año en Curso,,
,                Actividad empresarial o comercial,GE Money,201804,Año en Curso,,
,                Actividad empresarial o comercial,HSBC,201806,Año en Curso,"8,477.72","1,450.52"
,                Actividad empresarial o comercial,HSBC,201805,Año en Curso,"7,027.20","1,484.07"
,                Actividad empresarial o comercial,HSBC,201804,Año en Curso,"5,543.13","1,439.18"
